movie_title,rating
Never Back Down 2: The Beatdown ,2.9
Point Blank ,3.7
Four Single Fathers ,2.55
Enter the Dangerous Mind ,2.6
Something Wicked ,2.4
AWOL-72 ,1.95
Iguana ,3.1
Cinderella ,3.5
Chicago Overcoat ,3.1
Barry Munday ,2.95
Central Station ,4.0
Pocketful of Miracles ,3.65
Close Range ,2.45
Boynton Beach Club ,3.25
Amnesiac ,2.15
Freakonomics ,3.2
The Omen ,3.8
High Tension ,3.4
Griff the Invisible ,3.05
Unnatural ,2.0
Hustle & Flow ,3.7
Some Like It Hot ,4.15
Friday the 13th Part VII: The New Blood ,2.65
The Wizard of Oz ,4.05
Young Frankenstein ,4.0
Diary of the Dead ,2.85
Lage Raho Munna Bhai ,4.1
Ulee's Gold ,3.55
The Black Stallion ,3.7
Sardaar Ji ,3.3
Journey to Saturn ,2.85
Donovan's Reef ,3.45
The Dress ,3.5
A Guy Named Joe ,3.5
Blazing Saddles ,3.9
Friday the 13th: The Final Chapter ,2.95
Ida ,3.7
Maurice ,3.9
Beer League ,3.0
The Astronaut's Wife ,2.65
Riding Giants ,3.95
Timecrimes ,3.6
Silver Medallist ,3.7
Timber Falls ,2.65
Singin' in the Rain ,4.15
"Fat, Sick & Nearly Dead ",3.8
A Haunted House ,2.55
2016: Obama's America ,2.55
Halloween II ,2.45
That Thing You Do! ,3.45
Halloween III: Season of the Witch ,2.3
Escape from the Planet of the Apes ,3.15
Hud ,3.95
Kevin Hart: Let Me Explain ,3.35
My Own Private Idaho ,3.55
Garden State ,3.8
Before Sunrise ,4.05
Sur le seuil ,3.3
Jesus' Son ,3.5
Saving Face ,3.8
Brick Lane ,3.35
Robot & Frank ,3.55
My Life Without Me ,3.8
The Spectacular Now ,3.55
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,3.55
Religulous ,3.85
Fuel ,3.8
Valley of the Heart's Delight ,3.3
Dodgeball: A True Underdog Story ,3.35
Eye of the Dolphin ,2.85
8: The Mormon Proposition ,3.55
The Other End of the Line ,3.1
Anatomy ,3.05
Sleep Dealer ,2.95
Super ,3.4
Christmas Mail ,2.9
Stung ,2.5
Antibirth ,3.15
Get on the Bus ,3.4
Thr3e ,2.55
Idiocracy ,3.3
The Rise of the Krays ,2.5
This Is England ,3.85
Alien Uprising ,1.55
Bathing Beauty ,3.25
Go for It! ,1.95
"Dancer, Texas Pop. 81 ",3.4
Show Boat ,3.5
Redemption Road ,2.95
The Calling ,2.9
The Brave Little Toaster ,3.65
Fantasia ,3.9
The French Connection ,3.9
8 Days ,3.45
Friday the 13th Part III ,2.85
Friday the 13th: A New Beginning ,2.35
The Last Sin Eater ,2.95
Do You Believe? ,2.95
Impact Point ,2.15
The Valley of Decision ,3.75
Eden ,2.4
Chicken Tikka Masala ,2.9
Always Woodstock ,2.65
Jack Brooks: Monster Slayer ,3.0
The Best Years of Our Lives ,4.05
Bully ,3.5
Elling ,3.8
Mi America ,3.6
[Rec] ,3.75
Lies in Plain Sight ,3.15
Sharkskin ,3.35
Containment ,2.4
The Timber ,2.75
From Russia with Love ,3.75
The Toxic Avenger Part II ,2.55
In the Heat of the Night             ,3.7
Sleeper ,3.65
It Follows ,3.45
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,3.4
To Kill a Mockingbird ,4.2
Mad Max 2: The Road Warrior ,3.8
The Legend of Drunken Master ,3.8
Lolita ,3.85
Boys Don't Cry ,3.8
Silent House ,2.65
The Lives of Others ,4.25
Courageous ,3.5
The Hustler ,4.0
Boom Town ,3.55
The Triplets of Belleville ,3.9
Smoke Signals ,3.6
American Splendor ,3.75
Before Sunset ,4.0
Amores Perros ,4.05
Thirteen ,3.4
Gentleman's Agreement ,3.7
Winter's Bone ,3.6
Touching the Void ,4.05
Alexander's Ragtime Band ,3.5
Me and You and Everyone We Know ,3.7
Inside Job ,4.15
We Are Your Friends ,3.05
Ghost Dog: The Way of the Samurai ,3.75
Harsh Times ,3.5
Captive ,2.65
Full Frontal ,2.35
Witchboard ,2.85
Strangers with Candy             ,4.05
Hamlet ,3.9
Shortbus ,3.25
Waltz with Bashir ,4.0
"The Book of Mormon Movie, Volume 1: The Journey ",1.65
No End in Sight ,4.15
The Diary of a Teenage Girl ,3.45
Get Real             ,3.65
In the Shadow of the Moon ,4.05
Meek's Cutoff ,3.25
Inside Deep Throat ,3.4
Dinner Rush ,3.65
Clockwatchers ,3.2
The Virginity Hit ,2.3
Subway ,3.25
House of D ,3.5
Teeth ,2.7
Six-String Samurai ,3.35
Hum To Mohabbat Karega ,1.4
It's All Gone Pete Tong ,3.7
Saint John of Las Vegas ,2.9
24 7: Twenty Four Seven ,3.55
Stonewall ,2.25
Eureka             ,3.95
Roadside Romeo ,2.65
This Thing of Ours ,2.7
The Lost Medallion: The Adventures of Billy Stone ,2.4
The Last Five Years ,2.95
The Missing Person ,3.1
Return of the Living Dead III ,2.95
London ,3.3
Sherrybaby ,3.3
Stealing Harvard ,2.55
Circle ,3.0
Eden Lake ,3.4
Plush ,2.7
Vampire Killers ,2.6
Gangster's Paradise: Jerusalema ,3.9
Freeze Frame ,3.2
Grave Encounters ,3.05
Stitches ,2.85
Nine Dead ,2.75
"To Be Frank, Sinatra at 100 ",3.7
Bananas ,3.55
Supercapitalist ,1.95
Rockaway ,2.3
Wings             ,3.65
The Lady from Shanghai ,3.85
No Man's Land: The Rise of Reeker ,2.45
Highway ,3.15
Small Apartments ,3.05
Coffee Town ,3.3
The Ghastly Love of Johnny X ,2.85
All Is Bright ,2.8
The Torture Chamber of Dr. Sadism ,3.0
Straight A's ,2.85
A Funny Thing Happened on the Way to the Forum ,3.5
Slacker Uprising ,2.65
The Legend of Hell's Gate: An American Conspiracy ,2.2
The Walking Deceased ,1.7
The Curse of Downers Grove ,2.25
Shark Lake ,1.7
River's Edge ,3.55
Northfork ,3.2
The Marine 4: Moving Target ,2.6
Buried ,3.5
Submarine ,3.65
The Square ,4.05
One to Another ,2.9
Carrie ,2.95
ABCD (Any Body Can Dance) ,3.2
A Nightmare on Elm Street ,3.75
Man on Wire ,3.9
Abandoned ,3.15
Brotherly Love ,3.6
The Last Exorcism ,2.8
Nowhere Boy ,3.6
A Streetcar Named Desire ,4.0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,4.25
El crimen del padre Amaro ,3.4
Beasts of the Southern Wild ,3.65
Battle for the Planet of the Apes ,2.75
Songcatcher ,3.65
Higher Ground ,3.15
Vaalu ,2.55
The Greatest Movie Ever Sold ,3.3
Ed and His Dead Mother ,3.05
Travelers and Magicians ,3.75
Hang 'Em High ,3.5
Deadline - U.S.A. ,3.6
Sublime ,2.65
A Beginner's Guide to Snuff ,4.35
Independence Daysaster ,1.7
Dysfunctional Friends ,2.7
Run Lola Run ,3.9
May ,3.35
Against the Wild ,2.35
Living Dark: The Story of Ted the Caver ,3.15
Under the Same Moon ,3.7
Conquest of the Planet of the Apes ,3.05
In the Bedroom ,3.75
I Spit on Your Grave ,3.15
"Happy, Texas ",3.15
My Summer of Love ,3.4
The Lunchbox ,3.9
Yes ,3.45
You Can't Take It with You ,4.0
From Here to Eternity ,3.9
She Wore a Yellow Ribbon ,3.7
Grace Unplugged ,3.05
Foolish ,2.15
N-Secure ,1.75
Caramel ,3.6
Out of the Dark ,2.35
The Bubble ,3.65
The Conversation ,3.95
Dil Jo Bhi Kahey... ,2.55
Mississippi Mermaid ,3.6
I Love Your Work ,2.7
Cabin Fever ,1.85
Dawn of the Dead ,3.7
Waitress ,3.55
Bloodsport ,3.4
Mr. Smith Goes to Washington ,4.1
Kids ,3.5
The Squid and the Whale ,3.7
Kissing Jessica Stein ,3.35
"A Woman, a Gun and a Noodle Shop ",2.85
Kickboxer: Vengeance ,4.55
Spellbound ,3.8
Exotica ,3.6
Buffalo '66 ,3.75
Insidious ,3.4
Repo Man ,3.45
Nine Queens ,3.95
The Gatekeepers ,3.8
The Ballad of Jack and Rose ,3.35
The To Do List ,2.9
Killing Zoe ,3.25
The Believer ,3.6
Snow Angels ,3.45
Unsullied ,2.75
Session 9 ,3.25
I Want Someone to Eat Cheese With ,3.1
Mooz-Lum ,3.35
Hatchet ,2.85
Modern Times ,4.3
Stolen Summer ,3.25
My Name Is Bruce ,3.15
The Salon ,2.15
Road Hard ,3.05
Forty Shades of Blue ,3.0
Amigo ,2.9
Pontypool ,3.35
Trucker ,3.35
Me You and Five Bucks ,3.8
The Lords of Salem ,2.55
Housebound ,3.4
Wal-Mart: The High Cost of Low Price ,3.4
Fetching Cody ,3.4
Once Upon a Time in Queens ,3.15
Closer to the Moon ,3.55
Mutant World ,1.4
Growing Up Smith ,4.1
Checkmate ,1.55
Jack Reacher ,3.5
#Horror ,1.65
Wind Walkers ,1.8
Snow White and the Seven Dwarfs ,3.85
The Holy Girl ,3.35
Shalako ,2.75
Incident at Loch Ness ,3.3
The Dog Lover ,2.4
Girl House ,2.75
The Blue Room ,3.15
House at the End of the Drive ,3.45
Batman: The Movie ,3.25
"Lock, Stock and Two Smoking Barrels ",4.1
The Ballad of Gregorio Cortez ,3.55
The Streets of San Francisco             ,3.65
The Celebration ,4.05
Trees Lounge ,3.6
Journey from the Fall ,3.7
The Basket ,3.25
Eddie: The Sleepwalking Cannibal ,2.85
Mercury Rising ,3.05
Space: Above and Beyond             ,3.85
Queen of the Mountains ,4.35
Def-Con 4 ,2.15
The Hebrew Hammer ,3.1
Neal 'N' Nikki ,1.65
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,1.35
Forget Me Not ,2.6
Rebecca ,4.1
Friday the 13th Part 2 ,3.05
The Lost Weekend ,4.0
C.H.U.D. ,2.75
Filly Brown ,2.85
The Lion of Judah ,1.85
Niagara ,3.55
How Green Was My Valley ,3.9
The Girlfriend Experience             ,3.65
Da Sweet Blood of Jesus ,2.05
"Sex, Lies, and Videotape ",3.6
Saw ,3.85
Super Troopers ,3.55
The Algerian ,3.8
The Amazing Catfish ,3.5
The Day the Earth Stood Still ,2.75
Monsoon Wedding ,3.7
You Can Count on Me ,3.85
The Trouble with Harry ,3.6
Lucky Number Slevin ,3.9
But I'm a Cheerleader ,3.3
Home Run ,3.0
Reservoir Dogs ,4.2
The Blue Bird ,3.25
"The Good, the Bad and the Ugly ",4.45
The Second Mother ,3.95
Blue Like Jazz ,3.0
Down and Out with the Dolls ,3.05
"Pink Ribbons, Inc. ",3.7
Certifiably Jonathan ,3.1
Q ,2.8
The Knife of Don Juan ,3.6
Grand Theft Parsons ,3.05
Extreme Movie ,1.9
The Charge of the Light Brigade ,3.55
Below Zero ,2.25
Crowsnest ,1.9
Airborne ,3.1
Cotton Comes to Harlem ,3.3
The Wicked Within ,2.3
Bleeding Hearts ,2.1
Waiting... ,3.4
Dead Man's Shoes ,3.85
Wolf Creek             ,3.55
From a Whisper to a Scream ,2.95
Sex with Strangers ,2.35
Dracula: Pages from a Virgin's Diary ,3.5
Faith Like Potatoes ,3.45
Beyond the Black Rainbow ,3.05
The Raid: Redemption ,3.8
The Dead Undead ,1.5
The Vatican Exorcisms ,1.3
Casablanca ,4.3
Lake Mungo ,3.05
Rocket Singh: Salesman of the Year ,3.75
Silent Running ,3.35
Rocky ,4.05
The Sleepwalker ,2.45
The Fog ,3.4
Tom Jones ,3.4
Unfriended ,2.85
Taxi Driver ,4.15
The Howling ,3.3
Dr. No ,3.65
Chernobyl Diaries ,2.5
Hellraiser ,3.5
God's Not Dead 2 ,1.7
Cry_Wolf ,2.95
Godzilla 2000 ,3.0
Blue Valentine ,3.7
Transamerica ,3.7
The Devil Inside ,2.1
Beyond the Valley of the Dolls ,3.1
Love Me Tender ,3.1
An Inconvenient Truth ,3.75
Sands of Iwo Jima ,3.6
Shine a Light ,3.6
The Green Inferno ,2.7
Departure ,3.5
The Sessions ,3.6
"Food, Inc. ",3.95
October Baby ,3.4
Next Stop Wonderland ,3.35
Juno ,3.75
The Skeleton Twins ,3.4
Martha Marcy May Marlene ,3.45
Obvious Child ,3.4
Frozen River ,3.6
20 Feet from Stardom ,3.7
Two Girls and a Guy ,2.8
Walking and Talking ,3.4
The Full Monty ,3.6
Who Killed the Electric Car? ,3.85
The Broken Hearts Club: A Romantic Comedy ,3.5
Bubba Ho-Tep ,3.6
Goosebumps ,3.2
Slam ,3.6
Brigham City ,3.6
Fiza ,3.1
History of the World: Part I ,3.45
Orgazmo ,3.1
All the Real Girls ,3.45
Dream with the Fishes ,3.5
Blue Car ,3.35
Luminarias ,1.8
Palo Alto ,3.15
Ajami ,3.7
Wristcutters: A Love Story ,3.7
I Origins ,3.65
The Battle of Shaker Heights ,3.05
The Lovely Bones ,3.35
The Act of Killing ,4.1
Taxi to the Dark Side ,3.85
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,3.65
Guiana 1838 ,3.7
Lisa Picard Is Famous ,2.85
Antarctica: A Year on Ice ,3.8
A Lego Brickumentary ,3.4
Hardflip ,2.8
Chocolate: Deep Dark Secrets ,2.4
The House of the Devil ,3.2
The Perfect Host ,3.4
Safe Men ,3.05
Speedway Junky ,2.6
The Last Big Thing ,3.45
The Specials ,3.0
16 to Life ,3.15
Alone with Her ,3.05
Creative Control ,2.75
Special ,3.45
Sparkler ,2.8
The Helix... Loaded ,0.95
In Her Line of Fire ,2.05
The Jimmy Show ,2.7
Heli ,3.4
Karachi se Lahore ,3.5
Loving Annabelle ,3.35
Hits ,2.9
Jimmy and Judy ,3.1
Frat Party ,1.4
The Party's Over ,3.65
Proud ,2.9
The Poker House ,3.25
Childless ,3.05
ZMD: Zombies of Mass Destruction ,2.55
Snow White: A Deadly Summer ,1.1
Hidden Away ,3.6
My Last Day Without You ,2.85
Steppin: The Movie ,1.7
Doc Holliday's Revenge ,1.9
Black Rock ,2.35
Truth or Die ,2.8
The Pet ,1.95
Bang Bang Baby ,2.7
Fear Clinic ,2.6
Zombie Hunter ,1.75
A Fine Step ,2.65
Trance ,3.5
Charly ,3.55
Banshee Chapter ,2.75
Jesse             ,2.95
Ask Me Anything ,3.0
And Then Came Love ,2.4
Food Chains ,3.55
On the Waterfront ,4.1
L!fe Happens ,2.85
"4 Months, 3 Weeks and 2 Days ",3.95
The Horror Network Vol. 1 ,3.65
Hard Candy ,3.55
The Quiet ,3.2
Circumstance ,2.95
Fruitvale Station ,3.75
The Brass Teapot ,3.2
Bambi ,3.7
The Hammer ,3.65
Snitch ,3.25
Latter Days ,3.6
Elza ,3.35
1982 ,3.55
"For a Good Time, Call... ",3.0
Celeste & Jesse Forever ,3.35
Time Changer ,2.8
London to Brighton ,3.5
American Hero ,2.45
Windsor Drive ,1.6
A Separation ,4.2
Crying with Laughter ,3.45
Welcome to the Dollhouse ,3.75
Ruby in Paradise ,3.6
Raising Victor Vargas ,3.6
Pandora's Box ,4.0
Harrison Montgomery ,3.7
Live-In Maid ,3.6
Deterrence ,3.25
The Mudge Boy ,3.6
The Young Unknowns ,2.1
Not Cool ,2.55
Dead Snow ,3.2
Saints and Soldiers ,3.4
Vessel ,3.1
American Graffiti ,3.75
Iraq for Sale: The War Profiteers ,3.85
Aqua Teen Hunger Force Colon Movie Film for Theaters ,3.45
Safety Not Guaranteed ,3.5
Kevin Hart: Laugh at My Pain ,3.75
Kill List ,3.15
The Innkeepers ,2.75
The Unborn ,2.4
The Conformist ,4.05
Interview with the Assassin ,3.3
Donkey Punch ,2.6
All the Boys Love Mandy Lane ,2.8
Bled ,1.55
High Noon ,4.05
Hoop Dreams ,4.15
Rize ,3.55
Destiny ,4.05
L.I.E. ,3.6
The Sisterhood of Night ,3.15
B-Girl ,2.0
King Kong ,3.6
House of Wax ,2.65
Half Nelson ,3.6
Naturally Native ,3.25
Hav Plenty ,3.25
Adulterers ,2.45
Escape from Tomorrow ,2.6
Starsuckers ,3.7
The Hadza: Last of the First ,3.7
After ,2.7
Treachery ,1.95
Walter ,2.65
Top Hat ,3.9
The Blair Witch Project ,3.2
Woodstock ,4.05
The Kentucky Fried Movie ,3.25
Mercy Streets ,2.8
Arnolds Park ,2.8
Broken Vessels ,3.3
Water & Power ,3.15
They Will Have to Kill Us First ,3.85
Crop Circles: Quest for Truth ,3.5
Light from the Darkroom ,4.0
Irreplaceable ,3.6
The Maid's Room ,2.25
A Hard Day's Night ,3.85
The Harvest/La Cosecha ,3.6
Love Letters ,3.05
Julija in alfa Romeo ,3.2
Fireproof ,3.25
Faith Connections ,3.5
Benji ,3.05
Open Water ,2.85
High Road ,2.7
Kingdom of the Spiders ,2.95
Mad Hot Ballroom ,3.75
The Station Agent ,3.85
To Save a Life ,3.55
Wordplay ,3.7
Beyond the Mat ,3.8
The Singles Ward ,3.2
Osama ,3.7
Sholem Aleichem: Laughing in the Darkness ,3.4
Groove ,3.25
The R.M. ,3.0
Twin Falls Idaho ,3.65
Mean Creek ,3.65
Hurricane Streets ,3.25
Never Again ,3.0
Civil Brand ,2.65
Lonesome Jim ,3.3
Drinking Buddies ,3.05
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,3.55
Seven Samurai ,4.35
The Other Dream Team ,4.2
Johnny Suede ,2.9
Finishing the Game: The Search for a New Bruce Lee ,3.1
Rubber ,2.9
Home ,3.35
Kiss the Bride ,2.85
The Slaughter Rule ,3.05
Monsters ,3.2
The Californians ,2.5
The Living Wake ,3.25
Detention of the Dead ,2.3
Crazy Stone ,3.85
Scott Walker: 30 Century Man ,3.65
Everything Put Together ,3.3
Good Kill ,3.2
Insomnia Manica ,2.9
The Outrageous Sophie Tucker ,3.6
Now Is Good ,3.6
Girls Gone Dead ,1.75
America Is Still the Place ,3.75
Subconscious ,1.1
Crossroads ,1.65
Enter Nowhere ,3.3
The King of Najayo ,3.45
Fight to the Finish ,2.0
Alleluia! The Devil's Carnival ,3.7
The Sound and the Shadow ,4.15
Rodeo Girl ,2.85
Born to Fly: Elizabeth Streb vs. Gravity ,3.4
The Little Ponderosa Zoo ,2.6
Oz the Great and Powerful ,3.2
The Toxic Avenger ,3.1
Straight Out of Brooklyn ,2.95
Bloody Sunday ,3.85
Diamond Ruff ,2.15
Conversations with Other Women ,3.55
Poultrygeist: Night of the Chicken Dead ,3.1
Mutual Friends ,3.4
42nd Street ,3.85
Rise of the Entrepreneur: The Search for a Better Way ,4.1
Metropolitan ,3.75
As It Is in Heaven ,3.8
Roadside ,2.05
Napoleon Dynamite ,3.45
Blue Ruin ,3.55
Paranormal Activity ,3.15
Dogtown and Z-Boys ,3.85
Monty Python and the Holy Grail ,4.15
Quinceañera ,3.55
Gory Gory Hallelujah ,2.35
Heroes             ,3.85
Tarnation ,3.6
I Want Your Money ,2.55
Love in the Time of Monsters ,2.7
The Beyond ,3.45
Home Movies             ,4.1
What Happens in Vegas ,3.05
The Dark Hours ,3.05
My Beautiful Laundrette ,3.45
Fabled ,2.9
Show Me ,3.0
Cries & Whispers ,4.1
Intolerance: Love's Struggle Throughout the Ages ,4.0
Trekkies ,3.5
The Broadway Melody ,3.15
The Evil Dead ,3.8
Maniac ,3.05
Censored Voices ,3.6
Murderball ,3.9
American Ninja 2: The Confrontation ,2.35
51 Birch Street ,3.75
Revolution             ,3.35
Rotor DR1 ,1.7
Halloween ,3.95
12 Angry Men ,4.45
My Dog Tulip ,3.45
It Happened One Night ,4.1
Dogtooth ,3.65
Tupac: Resurrection ,4.0
Tumbleweeds ,3.35
The Prophecy ,3.3
When the Cat's Away ,3.45
Pieces of April ,3.55
The Big Swap ,2.8
Old Joy ,3.35
Wendy and Lucy ,3.55
3 Backyards ,2.6
Pierrot le Fou ,3.85
Sisters in Law ,3.75
Ayurveda: Art of Being ,3.8
Nothing But a Man ,4.05
"First Love, Last Rites ",2.75
Fighting Tommy Riley ,3.3
Royal Kill ,1.6
Across the Universe ,3.7
The Looking Glass ,3.3
Death Race 2000 ,3.1
Locker 13 ,2.4
Midnight Cabaret ,2.25
Anderson's Cross ,3.6
Bizarre ,2.15
Graduation Day ,2.25
Some Guy Who Kills People ,3.2
Compliance ,3.2
Chasing Amy ,3.65
Lovely & Amazing ,3.45
Death Calls ,2.15
Better Luck Tomorrow ,3.6
The Incredibly True Adventure of Two Girls in Love ,3.25
Chuck & Buck ,3.3
American Desi ,3.35
Amidst the Devil's Wings ,2.15
Cube ,3.65
Love and Other Catastrophes ,3.2
I Married a Strange Person! ,3.5
November ,2.75
Like Crazy ,3.35
Teeth and Blood ,2.15
Sugar Town ,3.05
The Motel ,3.4
The Canyons ,1.95
Happy Valley             ,4.25
On the Outs ,3.45
Shotgun Stories ,3.65
Exam ,3.45
The Sticky Fingers of Time ,3.15
Sunday School Musical ,1.25
Rust ,2.85
Ink ,3.5
The Christmas Bunny ,3.1
Jesus People ,3.45
Butterfly ,2.25
UnDivided ,3.9
The Frozen ,2.2
The Love Letter ,3.7
Horse Camp ,3.3
Give Me Shelter ,4.0
The Big Parade ,4.15
Little Big Top ,3.25
Along the Roadside ,3.55
Bronson ,3.55
Western Religion ,2.0
Burn ,3.75
Urbania ,3.5
The Stewardesses ,2.0
"The Beast from 20,000 Fathoms ",3.35
"20,000 Leagues Under the Sea ",3.6
Mad Max ,3.5
Swingers ,3.7
A Fistful of Dollars ,4.0
She Done Him Wrong ,3.25
Short Cut to Nirvana: Kumbh Mela ,3.6
The Grace Card ,3.2
Middle of Nowhere ,3.25
3 ,3.4
The Business of Fancydancing ,3.45
Call + Response ,3.75
Side Effects ,3.55
Malevolence ,2.55
Shooting the Warwicks ,3.1
Super Hybrid ,1.95
Baghead ,3.0
Solitude ,3.4
The Case of the Grinning Cat ,3.7
Ordet ,4.05
Good Dick ,3.25
The Man from Earth ,4.0
The Trials of Darryl Hunt ,3.85
An American Girl Holiday ,3.6
Yesterday Was a Lie ,2.7
Theresa Is a Mother ,3.35
H. ,3.15
Archaeology of a Woman ,4.05
Children of Heaven ,4.25
Weekend ,3.85
She's Gotta Have It ,3.25
Butterfly Girl ,4.35
The World Is Mine ,3.25
Another Earth ,3.5
The Calling ,2.9
Sweet Sweetback's Baadasssss Song ,2.75
Perfect Cowboy ,3.5
Tadpole ,3.15
Once ,3.95
The Woman Chaser ,3.65
The Horse Boy ,3.7
When the Lights Went Out ,2.7
Heroes of Dirt ,3.55
The Texas Chain Saw Massacre ,3.75
A Charlie Brown Christmas ,4.2
Antarctic Edge: 70° South ,3.5
Aroused ,2.65
Top Spin ,3.55
Roger & Me ,3.75
Cat People ,3.05
An American in Hollywood ,3.6
Sound of My Voice ,3.35
The Brain That Sings ,4.1
The Blood of My Brother ,3.3
Your Sister's Sister ,3.35
Romantic Schemer ,2.55
A Dog's Breakfast ,3.5
A Dog's Breakfast ,3.5
Night of the Living Dead ,4.0
Une Femme Mariée ,3.7
The Birth of a Nation ,2.7
The Work and the Story ,2.85
Facing the Giants ,3.35
The Gallows ,2.1
Eraserhead ,3.7
Over the Hill to the Poorhouse ,2.4
Hollywood Shuffle ,3.5
The Mighty ,3.65
Penitentiary ,2.9
The Lost Skeleton of Cadavra ,3.5
"Dude, Where's My Dog?! ",1.6
Cheap Thrills ,3.4
Indie Game: The Movie ,3.85
Closure ,2.8
Open Secret ,3.55
Echo Dr. ,1.8
The Night Visitor ,3.4
The Past is a Grotesque Animal ,3.8
The Last House on the Left ,3.3
"Peace, Propaganda & the Promised Land ",4.15
Pi ,3.75
"I Love You, Don't Touch Me! ",2.7
20 Dates ,2.65
Queen Crab ,2.25
Super Size Me ,3.65
The FP ,2.8
Happy Christmas ,2.8
The Brain That Wouldn't Die ,2.05
Tiger Orange ,3.4
Supporting Characters ,3.15
Absentia ,2.9
The Brothers McMullen ,3.3
The Dirties ,3.35
Gabriela ,3.2
Tiny Furniture ,3.15
Hayride ,1.7
The Naked Ape ,2.35
Counting ,3.0
The Call of Cthulhu ,3.65
Bending Steel ,3.95
The Signal ,3.05
The Image Revolution ,3.7
This Is Martin Bonner ,3.3
A True Story ,2.75
George Washington ,3.75
Smiling Fish & Goat on Fire ,3.8
Dawn of the Crescent Moon ,2.5
Raymond Did It ,1.6
The Last Waltz ,4.1
"Run, Hide, Die ",1.85
The Exploding Girl ,3.15
The Legend of God's Gun ,2.05
Mutual Appreciation ,3.45
Her Cry: La Llorona Investigation ,2.7
Down Terrace ,3.25
Clerks ,3.9
Pink Narcissus ,3.35
Funny Ha Ha ,3.2
In the Company of Men ,3.65
Sabotage ,2.85
Manito ,3.5
Rampage ,3.15
Slacker ,3.55
Dutch Kills ,2.4
Dry Spell ,1.65
Flywheel ,3.45
Exeter ,2.3
The Ridges ,1.5
The Puffy Chair ,3.3
Stories of Our Lives ,3.7
Breaking Upwards ,3.1
All Superheroes Must Die ,2.0
Pink Flamingos ,3.05
Clean ,3.45
The Circle ,3.75
Tin Can Man ,3.35
The Cure ,3.7
On the Downlow ,3.05
Sanctuary; Quite a Conundrum ,2.7
Bang ,3.2
Primer ,3.5
Cavite ,3.15
El Mariachi ,3.45
The Mongol King ,3.9
Newlyweds ,3.2
Signed Sealed Delivered ,3.85
The Following             ,3.75
A Plague So Pleasant ,3.15
Shanghai Calling ,3.15
My Date with Drew ,3.3
